window_start,window_end,window_index,Open_day1,Open_day2,Open_day3,Open_day4,Open_day5,Open_day6,Open_day7,High_day1,High_day2,High_day3,High_day4,High_day5,High_day6,High_day7,Low_day1,Low_day2,Low_day3,Low_day4,Low_day5,Low_day6,Low_day7,Close_day1,Close_day2,Close_day3,Close_day4,Close_day5,Close_day6,Close_day7,Volume_day1,Volume_day2,Volume_day3,Volume_day4,Volume_day5,Volume_day6,Volume_day7,Number_of_Trades_day1,Number_of_Trades_day2,Number_of_Trades_day3,Number_of_Trades_day4,Number_of_Trades_day5,Number_of_Trades_day6,Number_of_Trades_day7,Return_%_day1,Return_%_day2,Return_%_day3,Return_%_day4,Return_%_day5,Return_%_day6,Return_%_day7,Volatility_day1,Volatility_day2,Volatility_day3,Volatility_day4,Volatility_day5,Volatility_day6,Volatility_day7,Taker_Buy_Base_Volume_day1,Taker_Buy_Base_Volume_day2,Taker_Buy_Base_Volume_day3,Taker_Buy_Base_Volume_day4,Taker_Buy_Base_Volume_day5,Taker_Buy_Base_Volume_day6,Taker_Buy_Base_Volume_day7
2025-07-19,2025-07-25,3957,117998.125,117944.109375,117306.46875,117426.5,119997.445312,118770.984375,118368.0,118541.398438,118865.03125,119671.5625,120269.96875,120113.351562,119535.453125,118486.976562,117388.414062,116550.132812,116584.398438,116233.226562,117391.390625,117247.96875,114759.820312,117939.976562,117300.789062,117439.539062,119995.414062,118754.960938,118368.0,117635.882812,47564562765,57515447231,69820091744,79217583118,66608604537,72627318560,104857024569,,,,,,,,-0.0536,-0.54196,0.118286,2.176333,-1.03375,-0.325848,-0.618509,0.977121,1.962708,2.631708,3.437676,2.268349,1.925962,3.148787,,,,,,,
2025-07-20,2025-07-26,3958,117944.109375,117306.46875,117426.5,119997.445312,118770.984375,118368.0,117644.84375,118865.03125,119671.5625,120269.96875,120113.351562,119535.453125,118486.976562,118335.6875,116550.132812,116584.398438,116233.226562,117391.390625,117247.96875,114759.820312,117181.226562,117300.789062,117439.539062,119995.414062,118754.960938,118368.0,117635.882812,117947.367188,57515447231,69820091744,79217583118,66608604537,72627318560,104857024569,48508954046,,,,,,,,-0.54196,0.118286,2.176333,-1.03375,-0.325848,-0.618509,0.264787,1.962708,2.631708,3.437676,2.268349,1.925962,3.148787,0.98131,,,,,,,
2025-07-21,2025-07-27,3959,117306.46875,117426.5,119997.445312,118770.984375,118368.0,117644.84375,117944.726562,119671.5625,120269.96875,120113.351562,119535.453125,118486.976562,118335.6875,119815.59375,116584.398438,116233.226562,117391.390625,117247.96875,114759.820312,117181.226562,117859.6875,117439.539062,119995.414062,118754.960938,118368.0,117635.882812,117947.367188,119448.492188,69820091744,79217583118,66608604537,72627318560,104857024569,48508954046,54683390892,,,,,,,,0.118286,2.176333,-1.03375,-0.325848,-0.618509,0.264787,1.272708,2.631708,3.437676,2.268349,1.925962,3.148787,0.98131,1.658324,,,,,,,
2025-07-22,2025-07-28,3960,117426.5,119997.445312,118770.984375,118368.0,117644.84375,117944.726562,119457.523438,120269.96875,120113.351562,119535.453125,118486.976562,118335.6875,119815.59375,119819.789062,116233.226562,117391.390625,117247.96875,114759.820312,117181.226562,117859.6875,117441.4375,119995.414062,118754.960938,118368.0,117635.882812,117947.367188,119448.492188,117924.476562,79217583118,66608604537,72627318560,104857024569,48508954046,54683390892,64822943193,,,,,,,,2.176333,-1.03375,-0.325848,-0.618509,0.264787,1.272708,-1.275877,3.437676,2.268349,1.925962,3.148787,0.98131,1.658324,1.99096,,,,,,,
2025-07-23,2025-07-29,3961,119997.445312,118770.984375,118368.0,117644.84375,117944.726562,119457.523438,117938.585938,120113.351562,119535.453125,118486.976562,118335.6875,119815.59375,119819.789062,119273.867188,117391.390625,117247.96875,114759.820312,117181.226562,117859.6875,117441.4375,116987.367188,118754.960938,118368.0,117635.882812,117947.367188,119448.492188,117924.476562,117922.148438,66608604537,72627318560,104857024569,48508954046,54683390892,64822943193,68463107433,,,,,,,,-1.03375,-0.325848,-0.618509,0.264787,1.272708,-1.275877,-0.001974,2.268349,1.925962,3.148787,0.98131,1.658324,1.99096,1.938721,,,,,,,
2025-07-24,2025-07-30,3962,118770.984375,118368.0,117644.84375,117944.726562,119457.523438,117938.585938,117921.992188,119535.453125,118486.976562,118335.6875,119815.59375,119819.789062,119273.867188,118780.726562,117247.96875,114759.820312,117181.226562,117859.6875,117441.4375,116987.367188,115800.828125,118368.0,117635.882812,117947.367188,119448.492188,117924.476562,117922.148438,117831.1875,72627318560,104857024569,48508954046,54683390892,64822943193,68463107433,68896148592,,,,,,,,-0.325848,-0.618509,0.264787,1.272708,-1.275877,-0.001974,-0.077136,1.925962,3.148787,0.98131,1.658324,1.99096,1.938721,2.527008,,,,,,,
2025-07-25,2025-07-31,3963,118368.0,117644.84375,117944.726562,119457.523438,117938.585938,117921.992188,117833.632812,118486.976562,118335.6875,119815.59375,119819.789062,119273.867188,118780.726562,118919.984375,114759.820312,117181.226562,117859.6875,117441.4375,116987.367188,115800.828125,115505.21875,117635.882812,117947.367188,119448.492188,117924.476562,117922.148438,117831.1875,115758.203125,104857024569,48508954046,54683390892,64822943193,68463107433,68896148592,69370346018,,,,,,,,-0.618509,0.264787,1.272708,-1.275877,-0.001974,-0.077136,-1.759283,3.148787,0.98131,1.658324,1.99096,1.938721,2.527008,2.897955,,,,,,,
2025-07-26,2025-08-01,3964,117644.84375,117944.726562,119457.523438,117938.585938,117921.992188,117833.632812,115738.953125,118335.6875,119815.59375,119819.789062,119273.867188,118780.726562,118919.984375,116060.773438,117181.226562,117859.6875,117441.4375,116987.367188,115800.828125,115505.21875,112724.445312,117947.367188,119448.492188,117924.476562,117922.148438,117831.1875,115758.203125,113320.085938,48508954046,54683390892,64822943193,68463107433,68896148592,69370346018,91294530181,,,,,,,,0.264787,1.272708,-1.275877,-0.001974,-0.077136,-1.759283,-2.106215,0.98131,1.658324,1.99096,1.938721,2.527008,2.897955,2.882632,,,,,,,
2025-07-27,2025-08-02,3965,117944.726562,119457.523438,117938.585938,117921.992188,117833.632812,115738.953125,113320.390625,119815.59375,119819.789062,119273.867188,118780.726562,118919.984375,116060.773438,114021.601562,117859.6875,117441.4375,116987.367188,115800.828125,115505.21875,112724.445312,112005.765625,119448.492188,117924.476562,117922.148438,117831.1875,115758.203125,113320.085938,112526.914062,54683390892,64822943193,68463107433,68896148592,69370346018,91294530181,56870866000,,,,,,,,1.272708,-1.275877,-0.001974,-0.077136,-1.759283,-2.106215,-0.699939,1.658324,1.99096,1.938721,2.527008,2.897955,2.882632,1.778882,,,,,,,
2025-07-28,2025-08-03,3966,119457.523438,117938.585938,117921.992188,117833.632812,115738.953125,113320.390625,112525.804688,119819.789062,119273.867188,118780.726562,118919.984375,116060.773438,114021.601562,114747.421875,117441.4375,116987.367188,115800.828125,115505.21875,112724.445312,112005.765625,111943.804688,117924.476562,117922.148438,117831.1875,115758.203125,113320.085938,112526.914062,114217.671875,64822943193,68463107433,68896148592,69370346018,91294530181,56870866000,48099615826,,,,,,,,-1.275877,-0.001974,-0.077136,-1.759283,-2.106215,-0.699939,1.502536,1.99096,1.938721,2.527008,2.897955,2.882632,1.778882,2.491533,,,,,,,
2025-07-29,2025-08-04,3967,117938.585938,117921.992188,117833.632812,115738.953125,113320.390625,112525.804688,114223.921875,119273.867188,118780.726562,118919.984375,116060.773438,114021.601562,114747.421875,115729.46875,116987.367188,115800.828125,115505.21875,112724.445312,112005.765625,111943.804688,114130.40625,117922.148438,117831.1875,115758.203125,113320.085938,112526.914062,114217.671875,115071.882812,68463107433,68896148592,69370346018,91294530181,56870866000,48099615826,35783028986,,,,,,,,-0.001974,-0.077136,-1.759283,-2.106215,-0.699939,1.502536,0.74788,1.938721,2.527008,2.897955,2.882632,1.778882,2.491533,1.399937,,,,,,,
2025-07-30,2025-08-05,3968,117921.992188,117833.632812,115738.953125,113320.390625,112525.804688,114223.921875,115072.1875,118780.726562,118919.984375,116060.773438,114021.601562,114747.421875,115729.46875,115117.4375,115800.828125,115505.21875,112724.445312,112005.765625,111943.804688,114130.40625,112701.109375,117831.1875,115758.203125,113320.085938,112526.914062,114217.671875,115071.882812,114141.445312,68896148592,69370346018,91294530181,56870866000,48099615826,35783028986,61039182286,,,,,,,,-0.077136,-1.759283,-2.106215,-0.699939,1.502536,0.74788,-0.808571,2.527008,2.897955,2.882632,1.778882,2.491533,1.399937,2.099837,,,,,,,
2025-07-31,2025-08-06,3969,117833.632812,115738.953125,113320.390625,112525.804688,114223.921875,115072.1875,114140.914062,118919.984375,116060.773438,114021.601562,114747.421875,115729.46875,115117.4375,115737.835938,115505.21875,112724.445312,112005.765625,111943.804688,114130.40625,112701.109375,113372.25,115758.203125,113320.085938,112526.914062,114217.671875,115071.882812,114141.445312,115028.0,69370346018,91294530181,56870866000,48099615826,35783028986,61039182286,56379133510,,,,,,,,-1.759283,-2.106215,-0.699939,1.502536,0.74788,-0.808571,0.776716,2.897955,2.882632,1.778882,2.491533,1.399937,2.099837,2.072514,,,,,,,
2025-08-01,2025-08-07,3970,115738.953125,113320.390625,112525.804688,114223.921875,115072.1875,114140.914062,115030.054688,116060.773438,114021.601562,114747.421875,115729.46875,115117.4375,115737.835938,117676.90625,112724.445312,112005.765625,111943.804688,114130.40625,112701.109375,113372.25,114279.710938,113320.085938,112526.914062,114217.671875,115071.882812,114141.445312,115028.0,117496.898438,91294530181,56870866000,48099615826,35783028986,61039182286,56379133510,64051649681,,,,,,,,-2.106215,-0.699939,1.502536,0.74788,-0.808571,0.776716,2.146346,2.882632,1.778882,2.491533,1.399937,2.099837,2.072514,2.953311,,,,,,,
2025-08-02,2025-08-08,3971,113320.390625,112525.804688,114223.921875,115072.1875,114140.914062,115030.054688,117505.5,114021.601562,114747.421875,115729.46875,115117.4375,115737.835938,117676.90625,117689.203125,112005.765625,111943.804688,114130.40625,112701.109375,113372.25,114279.710938,115917.460938,112526.914062,114217.671875,115071.882812,114141.445312,115028.0,117496.898438,116688.726562,56870866000,48099615826,35783028986,61039182286,56379133510,64051649681,59713005166,,,,,,,,-0.699939,1.502536,0.74788,-0.808571,0.776716,2.146346,-0.687824,1.778882,2.491533,1.399937,2.099837,2.072514,2.953311,1.507795,,,,,,,
2025-08-03,2025-08-09,3972,112525.804688,114223.921875,115072.1875,114140.914062,115030.054688,117505.5,116678.273438,114747.421875,115729.46875,115117.4375,115737.835938,117676.90625,117689.203125,117906.609375,111943.804688,114130.40625,112701.109375,113372.25,114279.710938,115917.460938,116363.835938,114217.671875,115071.882812,114141.445312,115028.0,117496.898438,116688.726562,116500.359375,48099615826,35783028986,61039182286,56379133510,64051649681,59713005166,54004312429,,,,,,,,1.502536,0.74788,-0.808571,0.776716,2.146346,-0.687824,-0.161427,2.491533,1.399937,2.099837,2.072514,2.953311,1.507795,1.322246,,,,,,,
2025-08-04,2025-08-10,3973,114223.921875,115072.1875,114140.914062,115030.054688,117505.5,116678.273438,116497.71875,115729.46875,115117.4375,115737.835938,117676.90625,117689.203125,117906.609375,119320.710938,114130.40625,112701.109375,113372.25,114279.710938,115917.460938,116363.835938,116485.164062,115071.882812,114141.445312,115028.0,117496.898438,116688.726562,116500.359375,119306.757812,35783028986,61039182286,56379133510,64051649681,59713005166,54004312429,64755458694,,,,,,,,0.74788,-0.808571,0.776716,2.146346,-0.687824,-0.161427,2.408918,1.399937,2.099837,2.072514,2.953311,1.507795,1.322246,2.433993,,,,,,,
2025-08-05,2025-08-11,3974,115072.1875,114140.914062,115030.054688,117505.5,116678.273438,116497.71875,119306.8125,115117.4375,115737.835938,117676.90625,117689.203125,117906.609375,119320.710938,122321.09375,112701.109375,113372.25,114279.710938,115917.460938,116363.835938,116485.164062,118159.03125,114141.445312,115028.0,117496.898438,116688.726562,116500.359375,119306.757812,118731.445312,61039182286,56379133510,64051649681,59713005166,54004312429,64755458694,90528784177,,,,,,,,-0.808571,0.776716,2.146346,-0.687824,-0.161427,2.408918,-0.482213,2.099837,2.072514,2.953311,1.507795,1.322246,2.433993,3.488537,,,,,,,
2025-08-06,2025-08-12,3975,114140.914062,115030.054688,117505.5,116678.273438,116497.71875,119306.8125,118717.664062,115737.835938,117676.90625,117689.203125,117906.609375,119320.710938,122321.09375,120302.46875,113372.25,114279.710938,115917.460938,116363.835938,116485.164062,118159.03125,118228.71875,115028.0,117496.898438,116688.726562,116500.359375,119306.757812,118731.445312,120172.90625,56379133510,64051649681,59713005166,54004312429,64755458694,90528784177,72803657984,,,,,,,,0.776716,2.146346,-0.687824,-0.161427,2.408918,-0.482213,1.214052,2.072514,2.953311,1.507795,1.322246,2.433993,3.488537,1.746791,,,,,,,
2025-08-07,2025-08-13,3976,115030.054688,117505.5,116678.273438,116497.71875,119306.8125,118717.664062,120168.976562,117676.90625,117689.203125,117906.609375,119320.710938,122321.09375,120302.46875,123682.453125,114279.710938,115917.460938,116363.835938,116485.164062,118159.03125,118228.71875,118939.632812,117496.898438,116688.726562,116500.359375,119306.757812,118731.445312,120172.90625,123344.0625,64051649681,59713005166,54004312429,64755458694,90528784177,72803657984,90904808795,,,,,,,,2.146346,-0.687824,-0.161427,2.408918,-0.482213,1.214052,2.638828,2.953311,1.507795,1.322246,2.433993,3.488537,1.746791,3.946793,,,,,,,
2025-08-08,2025-08-14,3977,117505.5,116678.273438,116497.71875,119306.8125,118717.664062,120168.976562,123339.398438,117689.203125,117906.609375,119320.710938,122321.09375,120302.46875,123682.453125,124457.117188,115917.460938,116363.835938,116485.164062,118159.03125,118228.71875,118939.632812,117254.882812,116688.726562,116500.359375,119306.757812,118731.445312,120172.90625,123344.0625,118359.578125,59713005166,54004312429,64755458694,90528784177,72803657984,90904808795,104055627395,,,,,,,,-0.687824,-0.161427,2.408918,-0.482213,1.214052,2.638828,-4.041122,1.507795,1.322246,2.433993,3.488537,1.746791,3.946793,5.839362,,,,,,,
2025-08-09,2025-08-15,3978,116678.273438,116497.71875,119306.8125,118717.664062,120168.976562,123339.398438,118365.78125,117906.609375,119320.710938,122321.09375,120302.46875,123682.453125,124457.117188,119332.3125,116363.835938,116485.164062,118159.03125,118228.71875,118939.632812,117254.882812,116864.570312,116500.359375,119306.757812,118731.445312,120172.90625,123344.0625,118359.578125,117398.351562,54004312429,64755458694,90528784177,72803657984,90904808795,104055627395,68665353159,,,,,,,,-0.161427,2.408918,-0.482213,1.214052,2.638828,-4.041122,-0.812124,1.322246,2.433993,3.488537,1.746791,3.946793,5.839362,2.084844,,,,,,,
2025-08-10,2025-08-16,3979,116497.71875,119306.8125,118717.664062,120168.976562,123339.398438,118365.78125,117398.421875,119320.710938,122321.09375,120302.46875,123682.453125,124457.117188,119332.3125,117996.0625,116485.164062,118159.03125,118228.71875,118939.632812,117254.882812,116864.570312,117271.953125,119306.757812,118731.445312,120172.90625,123344.0625,118359.578125,117398.351562,117491.351562,64755458694,90528784177,72803657984,90904808795,104055627395,68665353159,48036922378,,,,,,,,2.408918,-0.482213,1.214052,2.638828,-4.041122,-0.812124,0.079217,2.433993,3.488537,1.746791,3.946793,5.839362,2.084844,0.616797,,,,,,,
2025-08-11,2025-08-17,3980,119306.8125,118717.664062,120168.976562,123339.398438,118365.78125,117398.421875,117492.789062,122321.09375,120302.46875,123682.453125,124457.117188,119332.3125,117996.0625,118595.773438,118159.03125,118228.71875,118939.632812,117254.882812,116864.570312,117271.953125,117279.523438,118731.445312,120172.90625,123344.0625,118359.578125,117398.351562,117491.351562,117453.0625,90528784177,72803657984,90904808795,104055627395,68665353159,48036922378,45852169525,,,,,,,,-0.482213,1.214052,2.638828,-4.041122,-0.812124,0.079217,-0.032589,3.488537,1.746791,3.946793,5.839362,2.084844,0.616797,1.120282,,,,,,,
2025-08-12,2025-08-18,3981,118717.664062,120168.976562,123339.398438,118365.78125,117398.421875,117492.789062,117453.90625,120302.46875,123682.453125,124457.117188,119332.3125,117996.0625,118595.773438,117614.171875,118228.71875,118939.632812,117254.882812,116864.570312,117271.953125,117279.523438,114723.679688,120172.90625,123344.0625,118359.578125,117398.351562,117491.351562,117453.0625,116252.3125,72803657984,90904808795,104055627395,68665353159,48036922378,45852169525,72787808090,,,,,,,,1.214052,2.638828,-4.041122,-0.812124,0.079217,-0.032589,-1.022323,1.746791,3.946793,5.839362,2.084844,0.616797,1.120282,2.460959,,,,,,,
2025-08-13,2025-08-19,3982,120168.976562,123339.398438,118365.78125,117398.421875,117492.789062,117453.90625,116241.859375,123682.453125,124457.117188,119332.3125,117996.0625,118595.773438,117614.171875,116764.5,118939.632812,117254.882812,116864.570312,117271.953125,117279.523438,114723.679688,112730.398438,123344.0625,118359.578125,117398.351562,117491.351562,117453.0625,116252.3125,112831.179688,90904808795,104055627395,68665353159,48036922378,45852169525,72787808090,71657600353,,,,,,,,2.638828,-4.041122,-0.812124,0.079217,-0.032589,-1.022323,-2.942851,3.946793,5.839362,2.084844,0.616797,1.120282,2.460959,3.470438,,,,,,,
2025-08-14,2025-08-20,3983,123339.398438,118365.78125,117398.421875,117492.789062,117453.90625,116241.859375,112828.023438,124457.117188,119332.3125,117996.0625,118595.773438,117614.171875,116764.5,114625.796875,117254.882812,116864.570312,117271.953125,117279.523438,114723.679688,112730.398438,112387.960938,118359.578125,117398.351562,117491.351562,117453.0625,116252.3125,112831.179688,114274.742188,104055627395,68665353159,48036922378,45852169525,72787808090,71657600353,67993811526,,,,,,,,-4.041122,-0.812124,0.079217,-0.032589,-1.022323,-2.942851,1.2794,5.839362,2.084844,0.616797,1.120282,2.460959,3.470438,1.983404,,,,,,,
2025-08-15,2025-08-21,3984,118365.78125,117398.421875,117492.789062,117453.90625,116241.859375,112828.023438,114275.6875,119332.3125,117996.0625,118595.773438,117614.171875,116764.5,114625.796875,114802.648438,116864.570312,117271.953125,117279.523438,114723.679688,112730.398438,112387.960938,111986.234375,117398.351562,117491.351562,117453.0625,116252.3125,112831.179688,114274.742188,112419.03125,68665353159,48036922378,45852169525,72787808090,71657600353,67993811526,57817883700,,,,,,,,-0.812124,0.079217,-0.032589,-1.022323,-2.942851,1.2794,-1.623903,2.084844,0.616797,1.120282,2.460959,3.470438,1.983404,2.464579,,,,,,,
2025-08-16,2025-08-22,3985,117398.421875,117492.789062,117453.90625,116241.859375,112828.023438,114275.6875,112433.734375,117996.0625,118595.773438,117614.171875,116764.5,114625.796875,114802.648438,117377.398438,117271.953125,117279.523438,114723.679688,112730.398438,112387.960938,111986.234375,111678.945312,117491.351562,117453.0625,116252.3125,112831.179688,114274.742188,112419.03125,116874.085938,48036922378,45852169525,72787808090,71657600353,67993811526,57817883700,82528088240,,,,,,,,0.079217,-0.032589,-1.022323,-2.942851,1.2794,-1.623903,3.962901,0.616797,1.120282,2.460959,3.470438,1.983404,2.464579,5.068277,,,,,,,
2025-08-17,2025-08-23,3986,117492.789062,117453.90625,116241.859375,112828.023438,114275.6875,112433.734375,116866.367188,118595.773438,117614.171875,116764.5,114625.796875,114802.648438,117377.398438,116996.25,117279.523438,114723.679688,112730.398438,112387.960938,111986.234375,111678.945312,114536.109375,117453.0625,116252.3125,112831.179688,114274.742188,112419.03125,116874.085938,115374.328125,45852169525,72787808090,71657600353,67993811526,57817883700,82528088240,55377142586,,,,,,,,-0.032589,-1.022323,-2.942851,1.2794,-1.623903,3.962901,-1.283225,1.120282,2.460959,3.470438,1.983404,2.464579,5.068277,2.105089,,,,,,,
2025-08-18,2025-08-24,3987,117453.90625,116241.859375,112828.023438,114275.6875,112433.734375,116866.367188,115387.390625,117614.171875,116764.5,114625.796875,114802.648438,117377.398438,116996.25,115615.085938,114723.679688,112730.398438,112387.960938,111986.234375,111678.945312,114536.109375,111060.546875,116252.3125,112831.179688,114274.742188,112419.03125,116874.085938,115374.328125,113458.429688,72787808090,71657600353,67993811526,57817883700,82528088240,55377142586,73961489632,,,,,,,,-1.022323,-2.942851,1.2794,-1.623903,3.962901,-1.283225,-1.660593,2.460959,3.470438,1.983404,2.464579,5.068277,2.105089,3.947172,,,,,,,
2025-08-19,2025-08-25,3988,116241.859375,112828.023438,114275.6875,112433.734375,116866.367188,115387.390625,113456.898438,116764.5,114625.796875,114802.648438,117377.398438,116996.25,115615.085938,113637.84375,112730.398438,112387.960938,111986.234375,111678.945312,114536.109375,111060.546875,109324.28125,112831.179688,114274.742188,112419.03125,116874.085938,115374.328125,113458.429688,110124.351562,71657600353,67993811526,57817883700,82528088240,55377142586,73961489632,85706860190,,,,,,,,-2.942851,1.2794,-1.623903,3.962901,-1.283225,-1.660593,-2.93859,3.470438,1.983404,2.464579,5.068277,2.105089,3.947172,3.801939,,,,,,,
2025-08-20,2025-08-26,3989,112828.023438,114275.6875,112433.734375,116866.367188,115387.390625,113456.898438,110124.101562,114625.796875,114802.648438,117377.398438,116996.25,115615.085938,113637.84375,112397.015625,112387.960938,111986.234375,111678.945312,114536.109375,111060.546875,109324.28125,108762.039062,114274.742188,112419.03125,116874.085938,115374.328125,113458.429688,110124.351562,111802.65625,67993811526,57817883700,82528088240,55377142586,73961489632,85706860190,69396320317,,,,,,,,1.2794,-1.623903,3.962901,-1.283225,-1.660593,-2.93859,1.524009,1.983404,2.464579,5.068277,2.105089,3.947172,3.801939,3.3008,,,,,,,
2025-08-21,2025-08-27,3990,114275.6875,112433.734375,116866.367188,115387.390625,113456.898438,110124.101562,111795.710938,114802.648438,117377.398438,116996.25,115615.085938,113637.84375,112397.015625,112619.414062,111986.234375,111678.945312,114536.109375,111060.546875,109324.28125,108762.039062,110398.265625,112419.03125,116874.085938,115374.328125,113458.429688,110124.351562,111802.65625,111222.0625,57817883700,82528088240,55377142586,73961489632,85706860190,69396320317,62137056409,,,,,,,,-1.623903,3.962901,-1.283225,-1.660593,-2.93859,1.524009,-0.519302,2.464579,5.068277,2.105089,3.947172,3.801939,3.3008,1.986792,,,,,,,
2025-08-22,2025-08-28,3991,112433.734375,116866.367188,115387.390625,113456.898438,110124.101562,111795.710938,111219.054688,117377.398438,116996.25,115615.085938,113637.84375,112397.015625,112619.414062,113450.078125,111678.945312,114536.109375,111060.546875,109324.28125,108762.039062,110398.265625,110900.921875,116874.085938,115374.328125,113458.429688,110124.351562,111802.65625,111222.0625,112544.804688,82528088240,55377142586,73961489632,85706860190,69396320317,62137056409,58860155962,,,,,,,,3.962901,-1.283225,-1.660593,-2.93859,1.524009,-0.519302,1.18928,5.068277,2.105089,3.947172,3.801939,3.3008,1.986792,2.292014,,,,,,,
2025-08-23,2025-08-29,3992,116866.367188,115387.390625,113456.898438,110124.101562,111795.710938,111219.054688,112550.523438,116996.25,115615.085938,113637.84375,112397.015625,112619.414062,113450.078125,112619.054688,114536.109375,111060.546875,109324.28125,108762.039062,110398.265625,110900.921875,107559.625,115374.328125,113458.429688,110124.351562,111802.65625,111222.0625,112544.804688,108410.835938,55377142586,73961489632,85706860190,69396320317,62137056409,58860155962,77843379644,,,,,,,,-1.283225,-1.660593,-2.93859,1.524009,-0.519302,1.18928,-3.673176,2.105089,3.947172,3.801939,3.3008,1.986792,2.292014,4.495252,,,,,,,
2025-08-24,2025-08-30,3993,115387.390625,113456.898438,110124.101562,111795.710938,111219.054688,112550.523438,108409.40625,115615.085938,113637.84375,112397.015625,112619.414062,113450.078125,112619.054688,108929.351562,111060.546875,109324.28125,108762.039062,110398.265625,110900.921875,107559.625,107444.445312,113458.429688,110124.351562,111802.65625,111222.0625,112544.804688,108410.835938,108808.070312,73961489632,85706860190,69396320317,62137056409,58860155962,77843379644,51486264208,,,,,,,,-1.660593,-2.93859,1.524009,-0.519302,1.18928,-3.673176,0.366416,3.947172,3.801939,3.3008,1.986792,2.292014,4.495252,1.369721,,,,,,,
2025-08-25,2025-08-31,3994,113456.898438,110124.101562,111795.710938,111219.054688,112550.523438,108409.40625,108818.460938,113637.84375,112397.015625,112619.414062,113450.078125,112619.054688,108929.351562,109491.0,109324.28125,108762.039062,110398.265625,110900.921875,107559.625,107444.445312,108104.65625,110124.351562,111802.65625,111222.0625,112544.804688,108410.835938,108808.070312,108236.710938,85706860190,69396320317,62137056409,58860155962,77843379644,51486264208,47986191770,,,,,,,,-2.93859,1.524009,-0.519302,1.18928,-3.673176,0.366416,-0.525108,3.801939,3.3008,1.986792,2.292014,4.495252,1.369721,1.273997,,,,,,,
2025-08-26,2025-09-01,3995,110124.101562,111795.710938,111219.054688,112550.523438,108409.40625,108818.460938,108228.75,112397.015625,112619.414062,113450.078125,112619.054688,108929.351562,109491.0,109890.585938,108762.039062,110398.265625,110900.921875,107559.625,107444.445312,108104.65625,107271.179688,111802.65625,111222.0625,112544.804688,108410.835938,108808.070312,108236.710938,109250.59375,69396320317,62137056409,58860155962,77843379644,51486264208,47986191770,66870372995,,,,,,,,1.524009,-0.519302,1.18928,-3.673176,0.366416,-0.525108,0.936727,3.3008,1.986792,2.292014,4.495252,1.369721,1.273997,2.42025,,,,,,,
2025-08-27,2025-09-02,3996,111795.710938,111219.054688,112550.523438,108409.40625,108818.460938,108228.75,109243.070312,112619.414062,113450.078125,112619.054688,108929.351562,109491.0,109890.585938,111748.015625,110398.265625,110900.921875,107559.625,107444.445312,108104.65625,107271.179688,108454.03125,111222.0625,112544.804688,108410.835938,108808.070312,108236.710938,109250.59375,111200.585938,62137056409,58860155962,77843379644,51486264208,47986191770,66870372995,74776999491,,,,,,,,-0.519302,1.18928,-3.673176,0.366416,-0.525108,0.936727,1.78488,1.986792,2.292014,4.495252,1.369721,1.273997,2.42025,3.01528,,,,,,,
2025-08-28,2025-09-03,3997,111219.054688,112550.523438,108409.40625,108818.460938,108228.75,109243.070312,111190.695312,113450.078125,112619.054688,108929.351562,109491.0,109890.585938,111748.015625,112600.226562,110900.921875,107559.625,107444.445312,108104.65625,107271.179688,108454.03125,110582.960938,112544.804688,108410.835938,108808.070312,108236.710938,109250.59375,111200.585938,111723.210938,58860155962,77843379644,51486264208,47986191770,66870372995,74776999491,61119643565,,,,,,,,1.18928,-3.673176,0.366416,-0.525108,0.936727,1.78488,0.469984,2.292014,4.495252,1.369721,1.273997,2.42025,3.01528,1.81424,,,,,,,
2025-08-29,2025-09-04,3998,112550.523438,108409.40625,108818.460938,108228.75,109243.070312,111190.695312,111718.148438,112619.054688,108929.351562,109491.0,109890.585938,111748.015625,112600.226562,112208.328125,107559.625,107444.445312,108104.65625,107271.179688,108454.03125,110582.960938,109347.226562,108410.835938,108808.070312,108236.710938,109250.59375,111200.585938,111723.210938,110723.601562,77843379644,51486264208,47986191770,66870372995,74776999491,61119643565,60131132901,,,,,,,,-3.673176,0.366416,-0.525108,0.936727,1.78488,0.469984,-0.89472,4.495252,1.369721,1.273997,2.42025,3.01528,1.81424,2.561,,,,,,,
2025-08-30,2025-09-05,3999,108409.40625,108818.460938,108228.75,109243.070312,111190.695312,111718.148438,110723.015625,108929.351562,109491.0,109890.585938,111748.015625,112600.226562,112208.328125,113357.492188,107444.445312,108104.65625,107271.179688,108454.03125,110582.960938,109347.226562,110233.398438,108808.070312,108236.710938,109250.59375,111200.585938,111723.210938,110723.601562,110650.984375,51486264208,47986191770,66870372995,74776999491,61119643565,60131132901,60241647677,,,,,,,,0.366416,-0.525108,0.936727,1.78488,0.469984,-0.89472,-0.065584,1.369721,1.273997,2.42025,3.01528,1.81424,2.561,2.82154,,,,,,,
